Feature_ID	VIP_comp_1	Loading	mz	RT	Corr_ID	Compound_Name
6611	1.109889	-0.01298	762.5212	4.798914	48	NA
6450	1.109812	0.012974	484.3631	4.68783	NA	"Candidate Dihydroxylated bile acid (delta mass 91.0624; sirius atomic difference: 3C, 9H, 1N, 2O; buddy atomic difference: 3C, 9H, 1N, 2O)"
6424	1.109685	0.012973	817.5827	4.65513	105	cholic acid - 40.0 eV
3475	1.108621	-0.01296	430.2669	2.640837	275	NA
1843	1.108368	0.012957	192.0692	1.636732	334	NA
3654	1.108167	-0.01296	276.1266	2.750835	NA	NA
2990	1.107983	0.012953	162.0551	2.481706	509	Spectral Match to Indole-2-carboxylic acid from NIST14
9246	1.107739	-0.01295	659.8031	7.077517	141	NA
4411	1.106936	0.012941	488.2526	3.255074	42	NA
2722	1.106934	0.012941	391.208	2.230515	36	NA
6014	1.106666	-0.01294	315.2531	4.182466	35	NA
6423	1.106127	0.012931	355.2632	4.619822	105	Spectral Match to Cholic acid from NIST14
4733	1.106113	-0.01293	417.1545	3.43833	NA	NA
7767	1.105308	0.012922	309.2059	5.704242	128	NA
3451	1.104935	-0.01292	596.3774	2.620332	131	NA
8149	1.103755	0.012903	395.2769	6.049092	NA	NA
6186	1.102728	0.012891	454.3165	4.46441	409	NA
10353	1.102535	-0.01289	881.3116	7.76688	NA	NA
7829	1.100569	0.012866	371.279	5.741367	278	"Candidate Trihydroxylated bile acid (delta mass -38.0361; sirius atomic difference: -6H, -2O; buddy atomic difference: -6H, -2O)"
3238	1.100155	0.012861	310.1752	2.477602	214	NA
3799	1.100008	-0.01286	627.3195	2.85939	NA	NA
403	1.099924	0.012859	212.1031	0.579039	NA	Candidate 3-methylhistidine-C2:0 (delta mass:42.01)
9204	1.099811	-0.01286	848.594	7.027107	141	NA
997	1.099203	0.01285	323.1599	0.976668	175	NA
9459	1.098906	-0.01285	672.4895	7.236119	141	NA
5031	1.098308	0.01284	698.3219	3.619851	NA	NA
1161	1.098239	0.012839	152.0708	1.101857	164	NA
4875	1.098062	-0.01284	771.3688	3.524132	NA	NA
239	1.097597	0.012831	343.1236	0.453948	205	LACTULOSE
5082	1.097383	-0.01283	477.2676	3.663213	256	NA
2192	1.097197	0.012827	223.1178	1.981378	273	NA
3147	1.097022	-0.01282	431.2507	2.425236	66	NA
2669	1.096921	0.012824	585.3723	2.207716	NA	NA
6982	1.096901	0.012823	503.3707	5.036979	NA	NA
4746	1.096463	-0.01282	457.2337	3.447728	285	NA
2799	1.096105	-0.01281	368.2177	2.271408	214	NA
4696	1.095802	-0.01281	270.1701	3.415779	476	NA
1057	1.095746	0.01281	417.1841	1.05739	71	NA
4291	1.093889	-0.01279	385.22	3.158012	NA	NA
8974	1.093163	-0.01278	820.0749	6.852994	141	NA
7362	1.093134	-0.01278	483.3082	5.301853	NA	NA
6583	1.093104	-0.01278	395.2961	4.808815	447	NA
6308	1.092663	0.012774	502.2958	4.565964	272	NA
245	1.091865	0.012764	266.1599	0.415096	205	NA
863	1.091259	-0.01276	359.2289	0.882558	NA	NA
6371	1.089913	-0.01274	545.3094	4.582181	NA	NA
2202	1.089432	-0.01274	427.1399	1.96921	NA	NA
7027	1.08933	0.012735	534.3471	5.035968	NA	NA
9104	1.088604	-0.01273	636.9627	6.949267	141	NA
2787	1.088405	0.012724	288.0174	2.266889	68	NA
906	1.088352	0.012723	149.0599	0.897693	293	Spectral Match to Tropic acid from NIST14
4082	1.087436	0.012713	440.2549	3.009767	NA	NA
7318	1.087286	0.012711	464.3182	5.273901	NA	NA
1869	1.086038	-0.0127	405.137	1.662707	229	NA
7405	1.086024	-0.0127	760.5046	5.382018	141	NA
9428	1.085994	-0.0127	914.6518	7.201438	141	NA
9998	1.08565	-0.01269	747.197	7.595268	141	NA
2336	1.084547	0.012679	209.0901	2.059869	NA	NA
1048	1.083782	-0.01267	251.1005	1.019807	203	NA
7468	1.083652	0.012668	1039.672	5.400205	422	NA
6664	1.083252	0.012664	410.26	4.83904	38	NA
7347	1.083219	0.012663	680.3688	5.289687	294	NA
1049	1.082198	0.012651	137.046	0.983367	NA	HYPOXANTHINE
9378	1.081702	-0.01265	554.1761	7.164035	349	NA
5527	1.080865	0.012636	546.2605	4.008761	256	NA
4237	1.080694	-0.01263	609.3135	3.12721	42	NA
397	1.080206	-0.01263	265.0905	0.452018	NA	NA
1180	1.079948	0.012625	258.074	1.092265	175	NA
3420	1.078851	-0.01261	456.2821	2.654548	NA	NA
2490	1.076561	-0.01259	685.292	2.13547	324	NA
7728	1.076465	-0.01258	602.899	5.67444	141	NA
4978	1.076006	0.012579	180.102	3.584155	NA	NA
1461	1.075817	0.012577	334.1863	1.303468	NA	NA
796	1.075166	-0.01257	248.1009	0.817973	388	NA
4157	1.074594	0.012563	209.0803	3.018487	NA	NA
3191	1.073964	-0.01256	229.105	2.632745	8	NA
2247	1.073723	0.012552	309.1924	2.047445	NA	NA
4989	1.073578	-0.01255	267.1206	3.599445	NA	NA
7451	1.073298	-0.01255	277.2374	5.380713	NA	NA
2570	1.073234	0.012547	365.1804	2.210885	NA	NA
5375	1.072836	0.012542	423.2739	3.896817	NA	NA
1677	1.072439	-0.01254	280.0487	1.48534	NA	NA
1155	1.071698	0.012529	290.1595	1.090248	122	O-adipoylcarnitine
2471	1.071285	-0.01252	982.7815	2.111606	NA	NA
914	1.071035	0.012521	587.315	0.818146	NA	NA
1322	1.070676	-0.01252	595.2824	1.21317	401	NA
3322	1.070426	-0.01251	334.2122	2.559001	NA	NA
9042	1.06852	-0.01249	763.5103	6.867386	141	NA
10376	1.068489	-0.01249	921.655	7.801357	141	NA
1207	1.068298	0.012489	247.1111	1.118154	175	NA
2205	1.068136	0.012487	243.0531	2.001876	57	NA
5104	1.068112	-0.01249	403.194	3.673677	256	NA
5759	1.067919	0.012485	488.2487	4.152875	256	NA
6271	1.067904	0.012484	329.2321	4.542136	NA	NA
5410	1.067752	-0.01248	607.2736	4.022858	256	NA
2115	1.067592	0.012481	236.1283	1.922206	NA	NA
3751	1.06747	-0.01248	538.2226	2.81403	NA	NA
4830	1.067344	0.012478	454.2552	3.488864	NA	NA
4435	1.067058	0.012474	510.2348	3.243105	42	NA
2773	1.067019	0.012474	251.1382	2.139614	NA	NA
6651	1.066593	-0.01247	331.2478	4.810283	438	"Candidate Pentahydroxylated bile acid (delta mass -110.0374; sirius atomic difference: -6C, -6H, -2O; buddy atomic difference: -6C, -6H, -2O)"
11434	1.066309	-0.01247	1131.328	8.660552	11	NA
474	1.066145	0.012464	416.2618	0.582393	NA	NA
2299	1.066079	0.012463	298.186	2.036677	273	NA
1732	1.065944	0.012461	410.2019	1.531253	500	NA
7234	1.065877	0.012461	323.2196	5.21259	74	NA
4681	1.065589	-0.01246	544.3125	3.353363	NA	NA
9472	1.064442	-0.01244	892.6389	7.267026	141	NA
4260	1.064267	0.012442	507.242	3.136558	42	NA
5897	1.064187	0.012441	533.2378	4.240257	256	NA
3606	1.063867	-0.01244	409.1836	2.711442	NA	NA
6453	1.063596	0.012434	291.1955	4.643497	210	NA
1868	1.063158	0.012429	243.134	1.6369	259	NA
4629	1.062961	0.012427	673.2906	3.37229	NA	NA
6793	1.062771	0.012424	633.3576	4.910539	NA	NA
1175	1.062659	0.012423	249.0847	1.118809	175	NA
2657	1.06238	-0.01242	416.1559	2.206121	413	NA
9380	1.062272	-0.01242	658.4912	7.169601	141	NA
5957	1.061171	-0.01241	605.2977	4.268152	NA	NA
3614	1.061021	-0.0124	360.1936	2.737178	NA	NA
5638	1.06062	0.012399	407.279	4.072423	NA	"Candidate Tetrahydroxylated bile acid (delta mass -18.0072; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005464785, ""(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"")"
1950	1.06025	-0.01239	608.3152	1.741818	NA	NA
6777	1.060216	0.012394	281.2112	4.893501	265	NA
2719	1.059957	-0.01239	355.1498	2.233494	190	NA
3611	1.059863	0.01239	322.1762	2.709918	NA	NA
8973	1.059756	-0.01239	819.5732	6.852922	141	NA
1708	1.059339	0.012384	302.2075	1.499872	184	NA
11073	1.058666	-0.01238	722.5159	8.353419	141	NA
2679	1.05861	-0.01238	452.2134	2.228519	36	NA
2957	1.058485	-0.01237	389.24	2.416341	NA	NA
3043	1.058372	-0.01237	286.2492	2.389306	NA	NA
6727	1.057781	0.012366	481.2773	4.855549	NA	NA
1111	1.057314	-0.01236	364.1113	1.06494	175	NA
8994	1.056717	-0.01235	673.4966	6.878683	141	NA
3901	1.056488	0.012351	520.3338	2.907657	NA	NA
4698	1.056319	0.012349	397.3065	3.427777	285	NA
9739	1.055708	-0.01234	659.1332	7.448976	141	NA
1693	1.055396	0.012338	215.1392	1.48986	NA	NA
8322	1.055041	-0.01233	565.7616	6.261344	27	NA
2660	1.054837	0.012332	730.1677	2.21194	NA	NA
1334	1.054729	0.01233	445.2412	1.240207	NA	NA
6746	1.054451	0.012327	471.3316	4.881661	NA	NA
7103	1.05443	0.012327	367.2464	5.155566	NA	NA
1973	1.054355	-0.01233	466.23	1.773266	NA	NA
5016	1.05414	-0.01232	293.1497	3.599321	256	NA
7170	1.053649	-0.01232	295.2267	5.158172	141	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
8738	1.053631	-0.01232	633.2164	6.766174	NA	NA
680	1.051978	-0.0123	193.1338	0.718521	17	NA
7997	1.051909	-0.0123	498.3461	5.91355	141	NA
1583	1.051706	0.012295	531.3513	1.399227	NA	NA
334	1.051144	-0.01229	144.1021	0.506571	321	Stachydrine (L-proline betaine)
5024	1.050792	-0.01228	655.2367	3.605298	NA	NA
4426	1.050566	-0.01228	939.4132	3.256391	42	NA
9215	1.04985	-0.01227	687.4962	7.051158	141	NA
1770	1.049384	-0.01227	206.045	1.573055	399	NA
6125	1.04935	0.012267	424.3059	4.423512	14	"Candidate Tetrahydroxylated bile acid (delta mass -0.9842; buddy atomic difference: 1C, -3H, 5N, -5O)"
7537	1.049262	0.012266	330.2637	5.3608	87	NA
2796	1.049082	-0.01226	427.2188	2.265253	NA	NA
8930	1.048581	-0.01226	856.6098	6.817664	141	NA
8961	1.048086	-0.01225	659.4767	6.835729	141	NA
6919	1.048045	0.012252	426.2614	4.98109	NA	NA
6601	1.047823	-0.01225	434.3038	4.792594	48	NA
2708	1.047299	-0.01224	425.2371	2.240327	36	NA
1862	1.047111	-0.01224	266.033	1.664889	NA	NA
8282	1.045629	-0.01222	652.4744	6.155216	141	NA
5058	1.044647	-0.01221	481.2311	3.608752	104	NA
8039	1.044537	-0.01221	594.31	5.96144	NA	NA
866	1.04446	0.01221	228.1596	0.869754	276	NA
2056	1.044432	-0.01221	216.1021	1.849159	515	NA
1313	1.044195	0.012207	513.3407	1.210514	175	NA
5716	1.043834	0.012203	327.2167	4.034979	NA	NA
1874	1.043097	-0.01219	356.1452	1.679464	NA	NA
7874	1.04296	-0.01219	423.3288	5.941227	379	NA
6521	1.042946	0.012193	570.3852	4.724404	1	NA
4363	1.042436	0.012187	592.2987	3.216942	42	NA
6339	1.041807	-0.01218	616.427	4.585595	495	NA
9408	1.041746	-0.01218	672.992	7.208387	141	NA
2279	1.04164	0.012177	257.0956	2.02909	446	NA
2189	1.041349	-0.01217	608.2659	1.972189	NA	NA
9823	1.041155	-0.01217	737.5165	7.50753	141	NA
4913	1.040201	-0.01216	449.1688	3.546643	NA	NA
10756	1.040105	-0.01216	800.902	8.098253	141	NA
5948	1.040036	-0.01216	398.2903	4.284278	NA	NA
9943	1.04002	-0.01216	834.6053	7.574217	141	NA
1104	1.039766	0.012155	252.0845	1.067842	164	NA
789	1.038648	-0.01214	154.05	0.802687	410	NA
7787	1.038248	-0.01214	624.9112	5.722649	141	NA
7289	1.037756	0.012132	455.3105	5.244565	141	NA
6690	1.03752	-0.01213	1074.589	4.835421	338	NA
11059	1.037259	-0.01213	605.1158	8.342089	141	NA
3288	1.036608	-0.01212	208.0606	2.526629	509	NA
6531	1.036301	0.012115	233.1174	4.735534	350	NA
5856	1.036239	0.012114	727.3312	4.219778	256	NA
3243	1.036036	-0.01211	263.1395	2.572835	523	NA
6965	1.035883	-0.01211	285.2423	5.010267	NA	NA
4557	1.034331	0.012092	394.1502	3.337507	NA	NA
5272	1.033991	-0.01209	381.3112	3.85396	NA	NA
2100	1.033879	-0.01209	559.3564	1.874183	NA	NA
1428	1.033573	-0.01208	382.1712	1.289917	184	NA
6616	1.033272	-0.01208	718.495	4.800747	48	NA
4453	1.032801	0.012074	670.3492	3.280802	256	NA
5364	1.032378	0.012069	515.2831	3.872574	NA	NA
7001	1.031404	-0.01206	315.2529	5.035778	13	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid
1447	1.03037	-0.01205	859.8508	1.290236	184	NA
10642	1.029578	0.012036	817.6093	8.027294	NA	NA
3775	1.029281	-0.01203	908.4371	2.82447	NA	NA
6352	1.029093	-0.01203	748.5055	4.592831	495	NA
1795	1.028869	0.012028	288.192	1.586708	184	NA
7963	1.028576	-0.01202	351.2506	5.878753	NA	NA
10597	1.028569	-0.01202	761.5385	7.967603	141	NA
8951	1.028546	-0.01202	721.2027	6.95598	93	NA
2968	1.028272	0.012021	283.1756	2.343268	267	NA
8607	1.027741	-0.01201	761.5317	6.496138	141	NA
7342	1.027325	0.01201	485.324	5.291589	NA	NA
1181	1.027162	-0.01201	617.2646	1.21143	401	NA
11652	1.02635	-0.012	824.9219	8.81876	141	NA
2527	1.026184	0.011997	396.7223	2.149351	NA	NA
11300	1.025755	-0.01199	785.5551	8.551511	141	NA
6789	1.025748	-0.01199	293.2109	4.934995	80	(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid
5006	1.025572	-0.01199	599.2705	3.553405	NA	NA
5314	1.025512	0.011989	392.2181	3.870397	256	NA
3354	1.025416	-0.01199	469.1757	2.61238	NA	NA
5318	1.025156	0.011985	512.2034	3.892786	NA	NA
10011	1.025143	-0.01198	601.1006	7.612085	141	NA
4258	1.025106	-0.01198	177.0546	3.126719	NA	FERULATE
7890	1.024802	-0.01198	668.9388	5.812378	141	NA
5086	1.024339	0.011975	606.318	3.662846	NA	NA
5802	1.024059	-0.01197	676.4483	4.186688	256	NA
3009	1.02381	-0.01197	464.7354	2.374284	NA	NA
3303	1.023635	0.011967	190.05	2.522873	509	4-HYDROXY-2-QUINOLINECARBOXYLIC ACID - 60.0 eV
5706	1.02336	-0.01196	685.2542	4.100796	488	NA
5729	1.022784	0.011957	422.2574	4.123286	NA	NA
3455	1.022362	0.011952	265.1176	2.726626	NA	NA
5929	1.021622	0.011943	394.2261	4.280393	NA	NA
5650	1.021468	0.011941	593.333	4.113075	NA	NA
4909	1.019879	0.011923	411.2357	3.572657	NA	NA
10959	1.018982	-0.01191	766.2074	8.255849	141	NA
2402	1.018532	-0.01191	482.244	2.075591	NA	NA
1377	1.018333	0.011905	277.0699	1.249983	363	NA
11451	1.018135	0.011903	817.6109	8.647596	NA	NA
3348	1.018088	0.011902	294.0643	2.582635	8	NA
8621	1.01803	-0.0119	658.453	6.510302	141	NA
1423	1.017809	-0.0119	342.156	1.279168	NA	NA
4341	1.017504	-0.0119	571.2746	3.20311	42	NA
3620	1.01714	-0.01189	222.0763	2.703624	407	NA
867	1.016657	0.011885	339.117	0.941625	NA	NA
6938	1.016396	-0.01188	441.3115	4.997543	80	NA
2275	1.01594	0.011877	358.1134	2.039305	NA	NA
3347	1.014738	0.011863	588.2823	2.580144	NA	NA
1786	1.014688	0.011862	334.1869	1.542208	339	NA
1475	1.014115	-0.01186	483.2928	1.325822	184	NA
3720	1.014034	0.011855	279.1705	2.804338	NA	Spectral Match to Phe-Leu from NIST14
5956	1.013889	-0.01185	373.274	4.243285	432	"Candidate Trihydroxylated bile acid (delta mass -36.0217; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005464977, ""(4R)-4-((3R,5R,6R,7S,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"")"
6340	1.012851	-0.01184	267.1955	4.585552	NA	NA
2609	1.012849	-0.01184	274.2015	2.186372	433	NA
1273	1.012787	0.01184	168.0657	1.170562	NA	NA
8040	1.012733	-0.01184	653.9327	5.963395	141	NA
8014	1.012139	-0.01183	294.2063	5.929672	NA	NA
8887	1.01175	-0.01183	620.7611	6.766161	NA	NA
7588	1.011587	-0.01183	572.4026	5.537792	141	NA
10039	1.010638	-0.01181	848.6104	7.653766	141	NA
6122	1.010493	0.011813	830.578	4.412024	14	NA
4958	1.010388	0.011812	527.2484	3.56772	NA	NA
4445	1.009609	-0.0118	380.1707	3.278272	NA	NA
8901	1.008953	-0.0118	717.522	6.793585	141	NA
1032	1.008808	-0.01179	441.187	1.000761	280	NA
11491	1.008785	-0.01179	1108.811	8.730058	11	NA
933	1.008718	0.011792	282.143	0.985466	481	NA
564	1.008378	-0.01179	213.1234	0.609663	NA	NA
2238	1.007612	-0.01178	325.1881	2.088989	NA	NA
2278	1.007246	-0.01178	595.3569	2.01244	NA	NA
5463	1.006519	-0.01177	651.2061	3.95834	NA	NA
6563	1.006091	-0.01176	360.1857	4.715572	62	NA
9398	1.00597	-0.01176	716.5164	7.18119	141	NA
1100	1.005125	0.01175	260.1606	1.036929	175	NA
7217	1.004538	-0.01174	448.3193	5.207454	141	NA
6861	1.004202	-0.01174	956.4742	4.944979	80	NA
2585	1.004182	0.011739	558.3617	2.167154	NA	NA
4210	1.004005	0.011737	282.1914	3.106012	462	NA
3848	1.003987	0.011737	457.2442	2.884598	NA	NA
3687	1.003941	-0.01174	377.1458	2.743319	NA	(?)-Riboflavin - 40.0 eV
9205	1.003557	-0.01173	687.9966	7.019579	141	NA
3921	1.003462	0.011731	542.2715	2.906995	NA	NA
8034	1.00289	-0.01172	615.4185	5.953705	141	NA
2684	1.002884	-0.01172	345.1302	2.220662	NA	NA
7246	1.002402	-0.01172	448.821	5.207273	141	NA
6990	1.002348	-0.01172	337.2348	5.041652	13	NA
1735	1.002241	0.011717	319.1373	1.343119	390	NA
1839	1.002134	0.011715	214.051	1.630726	334	NA
7208	1.002007	-0.01171	470.8343	5.192596	141	NA
2095	1.001923	-0.01171	362.192	1.943366	82	NA
10103	1.000911	-0.0117	790.5781	7.706779	245	NA
2593	1.000508	0.011696	218.1389	2.180308	NA	NA
11338	1.000313	-0.01169	770.545	8.583291	141	NA
